comment_text,any_toxic,id
"FlexPay Tax Law 

Just a comment here.  I'd be interested in seeing an expansion of this artcile regarding to the tax surrounding FlexPay accounts.",False,02730f132825301d
"""
No problem at all!  (talk) """,False,02751214a00b14f5
"If we do win, and get these evil people out of the government (and their private forces as well), then perhaps there won't be any nuclear blasts across the US and Europe.

 btw, if MONGO is really with HS, why is he on wikipedia?",False,02783008ebf8d6f3
I've just seen that,False,0278c8c0d71aec70
"Najib Effendi al-Yasin 

I suggest not to use paragraph indentation in the article Najib Effendi al-Yasin which have recently created to reach a more normal looking page. Happy editting.",False,0278f245edc81773
"Lol, you know what i meant. Whichever president came before Hafez (i just new he was president before assad) has considerable foreground of support, in which his supports would have freaked out because of the coup. They would have claimed instability would arise, as assad's supporters are trying to use in their defense. 

What i am trying to say is that although Bashar assad had good economic and international policies for Syria, you should not fear a non-baathist potentially being elected.  Syr",False,027c1f1ec6bba226
"""

 CFR is a perfectly accurate source. 

The """"Council On Foreign Relations"""" (CFR.ORG) is a recognized, legitimate think-tank that studies international terrorisim for the United Staes Govt. to claim they are """"Not Credible"""" is idiotic.
They are as legitimate as any online newspaper or other source. They have studied Northern Ireland, and compliled a list of UDA/UVF killed by the IRA/INLA, and vice versa. These facts are good and will be included in the article.""",False,027d5c361f3a61e0
"""

 Lead 

What's there now is not a summary... summaries are supposed to be substantially shorter than the text they summarize, which the case at Salvatore Giunta is not. It simply copies whole sentances from the body text. As an editor, we have to assess the article as it currently stands, and not any hypothetical future stance. If the article grows, then the lead can be adjusted accordingly. In any case, the lead section I favored does indeed summarize the most important part: the MOH.
In any",False,027dcbaa61909f5a
"""{{Unblock|I'll make a renewed effort not to give personal attacks. But of course I do have some questions about this unwarranted blockage, as you might well imagine:

1. Why is it that IP editors tend to get the raw ends of the deal: that you """"admins"""" tend to lean towards the side of someone who's editing with an account over someone who's editing without one, especially in the area of what you label as """"personal attacks"""" or """"harassment"""" when given by the IP-editor but not so much when th",False,027ddece1b86f804
"If Serbia does recognise Abkhazia and South Ossetia, then I wouldn't be at all surprised if Georgia recognises Kosovo in retaliation.",False,027f0b3b526923d8
the most subtle questions they possibly could.,False,027f5636611a352f
"""

 Trying to measure the number of cafes 

This is one of those places where I am so frustrated by Wikipedia's ban on original research. The article has the absurdly low """"at least six cafes on the Ave or its alleys"""". I don't know where that number comes from, nor what they consider a """"cafe"""", but it seems to me that well within any reasonable definition, the scene includes:
 Solstice
 Cafe Zoe
 The original Allegro (on an alley parallel to the Ave); arguably, its second location in the Colle",False,027f8d819419d5fd
"Actually, undue weight can also results in zero weight.  As it is the whole issue is insinuation and extrapolation of given events.  Just because the article doesn't outright say that Edwards is the father because there was no father listed, it is quite clear that this is the intent.  Now, editors familiar with me consider me to be a FNC fanboy and appolgist regarding conservatives and republicans, so my objection to this is clearly not a partisan point of view.  That said this is in violation o",False,0280ac871e72d2fa
"I found it under Chronological list of PC Engine games. I thought the release dates on that page were for Japan, since there is a seperate List of TurboGrafx-16 games. The change you made is ok though, since I see IGN has it listed that way.",False,028279c80e582fbe
"""

I agree.  Fundamentally, whether you take it as a pill or through a patch or a ring, the key is that it's hormonal, so that should be the main article.  At that point, oral contraceptive should either redirect to hormononal contraception, unles there is sufficient material to justify its existence.  """,False,02830a8c62000525
That was so desterbing because of when i had to do a project in school i had to explain it wasnt Bill Gates from 20 years ago,False,0283222a3bd34af1
"The source was a local guide book, how do we source that?",False,02838fa95bd5453f
"chill out, inty's my mate",False,0284508c718b8b4a
"A Tale of a Tub on the Main page

Hey, Geogre, check it out: did you know that A Tale of a Tub will be featured on the Main page on Sunday? -) (Talk)]] 23:20, 12 Nov 2004 (UTC)",False,02846c71f6a25198
Added C-class. I would like to add B-class but questions raised in talk page.,False,02852b6277d1179b
"""
No problem. Thanks for letting me know.  (talk) """,False,02866365c7075c41
"Batman  

I am Batman. You are Spiderman. I win.",False,02868c29e4eca997
"Geometry of love 
Good day. Can you search some sources for article Geometry of Love ? Probably this article contain interesting fact for DYK.",False,0287b3fadf645c37
Exactly; I removed the section (again) before I noticed this posting. chen7754,False,02881f33d6413462
"""

 Please unblock and delete page 

I request that you unblock my """"talk page"""" and immediately and permanently delete the contents of it. You are free to permanently block me from contributing to Wikipedia, as I have no intention of doing so in any case. If you would like a reason to block me, or prove that I have violated the rules, you need not preserve the talk page. Here is another deliberate & intentionally provocative violation of the rules  an old-school personal insult:

You are a loat",False,02898bf98e29436a
"That is true with the first edit, however the second one was an honest mistake.",False,0289ccfc02f21a9b
"That's been the problem facing this article as well.  I'd love to see this get to featured article status, but I keep running into the fact that there isn't really a whole lot of good verifiable info out there that is easily available, nor is it easy to come by a picture that is usable (though I suspect the one or two known images of him would fall under fair use).  There are a couple of  websites out there that basically regurgitate sections from McGregor's book.  There is a certain irony in th",False,028a5b5c89b30b29
You are a funney man.,False,028aa892076cf0d1
"Furthermore, any threats made to block individuals adding and or editing well researched information, would directly negate the sole intention of Wikipedia itself.",False,028afe98392a33ef
"Wikipedia is full of fools. Who takes money and makes people work for free?  Wikipedia!!! You might as well ban me, you fool. What's taking so long? Wiki is a stupid place, it's Jimbo's Cult.",True,028b33a01b981487
They seem to be reliable enough for this topic anyways - it's not like many major news sources are going to be covering the things that these sites cover. 63.164.47.227,False,028b4485f9893caf
"""

In response to your feedback

Yoa can not do it by yourself, see Wikipedia:Changing username.

  

 """,False,028ba27107b79a59
"""

that is your opinion. And what is your proof that I am anti-Newsom? Whether you support him or not he did have a gay porn day and violated state law by issuing """"Gay marriage"""" licenses, in contradiction to state law. These are facts, not slander or fiction...""",False,028d62ba197114fa
"""
That admission begs the question """"Is it better to punish adolescent boys if they are going to engage in bullying behaviour here, or extend them welcome?""""  /talk/ """,False,028e859eada4bd90
"""== French-speakers and Paris ==

Can anybody explain this: """"French-speakers concentrate heavily on cultural life in Paris""""? What does it mean?  21:09, Sep 28, 2004 (UTC)""",False,028f25539b77eadb
"Why are you changing the SOMALI PEOPLE WIKI????????????????????/ 

SERIOUSLY????????? THAT PAGE IS BIASED TO ONE CLAN, I ADDED A MORE DIVERSE REPRESENTATION OF SOMALI PEOPLE!

YOU STUPID CRIMINAL.",True,028f5b635f7fa2dc
"Davkal, I agree with you, but would suggest that you don't discuss it or gloat because you know he will likely come back and start harassing agagin.
Apparently just a few hours after he left someone bit his head off on his talk page about a comment he left in an article. -",False,0290e74c3d76c4b6
"""

 Thanks 

Thanks for the tip Buddy.  walkie-talkie 

 KY highway page 

I'm currently cleaning up the page. Please do not edit it. Thanks.  Let's Go Mets - Stats 

 Your first barnstar! 

{| style=""""border: 1px solid gray; background-color: #fdffe7;""""
|rowspan=""""2"""" valign=""""middle"""" | 
|rowspan=""""2"""" |
|style=""""font-size: x-large; padding: 0; vertical-align: middle; height: 1.1em;"""" | The Tireless Contributor Barnstar
|-
|style=""""vertical-align: middle; border-top: 1px solid gray;"""" | I here",False,029119f85944837e
"Transistor  

The transistor page does not have a Principle of Operation section, because 

a)the physicists know about it but don't want to share it
b)they just don't know how it works

I was thinking about it and came up with a fairly decent concept of how it works, I put it on WIKI, I think the guys got jealous, and here I am, discussing pretty much nothing. 

PS: and my language is pathetic, you naughty naughty boy,..I'll eat you...:)))",True,0291735c70214907
"I like to see it in print, since it's been listed for days now without an URL.",False,0293949a5868eb6c
"""the proposed deletion process  because of the following concern:
Wikipedia should not be used as a place for guides or a walk through.

All contributions are appreciated, but this article may not satisfy Wikipedia's criteria for inclusion, and the deletion notice should explain why (see also """"What Wikipedia is not"""" and Wikipedia's deletion policy).  You may prevent the proposed deletion by removing the  notice, but please explain why you disagree with the proposed deletion in your edit summar",False,0293f0a89ba9b711
"""
Hmmm. There is a way to do this. I'll see if I can remember what the code is. gabsadds """,False,02944a7c2a67c017
"""

This article already exists see Liger. Pro """,False,029465404e832cef
"Feather 

There is no citation as to how a quill looked in the past. Therefore, it is opinion only.",False,0294749a6add04c9
"Bakan 

Why is Abbie Bakan even mentioned in this article?  Based on the worthless rag of hers which is cited as a source in this article, she's nothing but a shill for Lenin and the rest of the commie gang.  In that rag, she not only shows egregious pro-Communist bias, but doesn't even bother to check the facts, much less look at the causes of the Kronstadt rebellion or even cite reliable historical sources on that subject.  She also discredits herself with absurd accusations of a White conspir",False,0294a8a81272fb9c
"Messages on talk pages during an AfD

Placing messages on Users talk pages such as  and  in the hope of gaining support is an unacceptable practice which, agin, hinders the AfD process.",False,0296430035f695b9
"trivia

i'd advise you to look the word up in a good dictionary, jay. mr townsley's marriage into an important business dynasty is obviously noteworthy, which is why it's noted  prominently in the article linked to. cheers.",False,0297c3ebba4c1bdc
"Might I remind you that this is the ENGLISH language Wikipedia, and you have no greater precedence here than I do. Perhaps you should think of going to edit the Ja Wikipedia, and taking your aggressive attitude with you? Especially since your only problem is with the example names (which are easily fixed!) You're clearly incapable of appreciating the improvements I made in English, so perhaps you're not the best person to judge. 81.178.252.102",False,0297c8878a8f7267
"""

Speedy deletion of David Fork
 A tag has been placed on David Fork requesting that it be speedily deleted from Wikipedia. This has been done under section A1 of the criteria for speedy deletion, because it is a very short article providing little or no context to the reader. Please see Wikipedia:Stub for our minimum information standards for short articles. Also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content. 
",False,0298233b6d1b9a42
"""
Your suggestion of editing the article is completely workable and was working as per Wikipedia guidelines until Jayjg and SlimVirgin started deleting large relevant chunks of the article, and reverting it to what we have now, as punitive gestures.  If we can all agree to concentrate on making the article better, instead of punishing each other, there is no reason the article has to be locked.
I agree that we should start with an extremely innocuous definition preamble statement we can all agre",False,029958b99d9a36dc
"Speaking without knowing what I'm talking about? OK, how 'bout this: the original comment I made about Everlast's entry constantly being vandalized by Eminem fans was written a month ago before your dumb ass got involved with the site. The feud started with the Dilated Peoples track. That's why I believed that the verse Everlast contributed should be in there (and still do). The jabs taken back and forth after that deserve a synopsis only. Your idiotic little comment about album sales was excess",False,029a4ebfed3aea79
Our Talk Archives: 1 2 3 4 5 6 7,False,029a5c4f02ff3b7a
"""

Speedy deletion of Spunga
 A tag has been placed on Spunga, requesting that it be speedily deleted from Wikipedia. This has been done under section G4 of the criteria for speedy deletion, because the article appears to be a repost of material that was previously deleted following a deletion debate, such as at articles for deletion. Under the specified criteria, where an article has substantially identical content to that of an article deleted after debate, and any changes in the content do no",False,029b49e9b6d918fe
"Plus, you have to be a natural born citizen... which I'm going to assume  is not. But who cares anyway.",False,029be1f68e4ae6a3
"Unblocked for the last time
Ok, now don't fuck up. I mean that in the best possible way.  Good luck and good night.",False,029bf667a3a722ee
"""
I understand your position and think that your point is perfectly valid. However, I don't deem """"Iaşi-Chişinău"""" a creation of Wikipedia, even with the lack of historical sources for that effect in the English language. I'll think more about this tomorrow. Thank you for explaining your position to me with such accurate detail. Best regards, nd """,False,029c7d3333113506
you studid cock sucker u stop callin me ok its a frank Garrett eatin the worms crawl outa your moms pussy you fucking retardo hit I retardo,True,029dceed3519e371
"Thanks 

User talk:Biggity... are there any constructive edits? Indef block, perhaps? Mahalo.",False,029dea9343004759
"""For anyone interested in accurate (not deliberately misleading) information about the """"ten-string guitar"""" (i.e. not the garbage that will no doubt soon be presented here), see www.myspace.com/tenstringguitar []. (Tthough my temporary site has now been hidden/removed from google search listings by some shady dealings, the truth will prevail.)

""",False,029e76e5407a6357
""":You said: """"I am determined that the page will not regress to this again, and I will delete anything inappropriate that jeopardizes the good progess that is now being made. A completely inappropriate post in the middle of a sensitive discussion threatens to do just that.""""  The problem is that you are not the sole arbiter of this (or any) talk page. The post was innocuous and did not violate the conditions of the arbitration decision. Nor did it affect the flow of discussion on the page. In fa",False,029f5ada94535d6c
"The Glourious People's Republic of China has carried out a survey of the Great Wall. It is no surprise that Chinese inventions such as the Wall exist to this day. One day our Great Wall will stretch all the way around the World. Anyway, let's add details of our dear government's survey.",False,029f6feaef7f6c49
"FisherQueen, would you kindly stop following my every move and deleting things off MY user page. Havent you got anything better to do than piss people off on Wikipedia.",True,02a1ac2c706d3306
"""

So Jim Burton, child molesting faggot, I see you are still with us for yet another day, making a total buffoon out of yourself as usual.  I don't know what is sadder here - you, or the extreme hypocritical arrogance you show by lecturing the world about """"ethical principles"""" for your claimed """"rights"""" to abuse our children.  You have no ethical principles to save your life, but it's exactly as the Roman poet said, isn't it? """"the harlot doth always rebuke the chaste.""""  Will you ever drop d",True,02a1d4b1ad3f5be0
"""
Having read Will Beback, I already changed the structure: separate """"someone's"""" view over him into separate section. I suggest: Further restructuring welcome, and Details per section later-  """,False,02a276b30cb6ec23
Nevermind. The  has assimilated those puppies. ) Sorry for the bother. Cheese/Wine,False,02a361f2a4b796dd
I fixed the link. It took all of about 3 seconds. Now leave it or I will report you to the administrators.,False,02a36392b78be10a
"As I have told  they were not deliberate personal attacks. In my belief, my messages have been interpreted wrongly although I asumed good faith in posting them. As I have mentioned that",False,02a36ddb2884cb16
"""

 Please do not remove content from pages without explanation, as you did with this edit to Vole. If you continue to do so, you will be blocked from editing.   royal court """,False,02a458e1bb43ac71
"Deleted American Criminal category 

It's incredible to me that the facts of this article might lead some misguided soul to think this is what the American Criminal Category is for.  There's a lively discussion at the category's talk page about what should be in the category, but even the most expansive reading of the category doesn't countenance this.",False,02a4b7ffe53ca4b4
"MILLINOS OF HUNJAN looking at hunjan template not just me other hunjan will fight back, your concept of art bull of shit!! 86.166.250.11   tharkarn and what waste man!",True,02a4e52899344a88
"""Just to add Kansas Bear.When I said:

""""You made the elementry mistake of calling it a treaty when it was in fact a congrass""""

Is because as you left out as usual my post in which you regarded the three deligations as having been pressent at the treaty o Arass with Papal meditiation.The treaty of Arass was a private treaty only between the deligations of Burgundy and France and made a military alliance in 1439.Again we are debatting on the Burgundian recognition stop changing the subject.You c",False,02a576163e6814d4
"""::: er ... (1) """"using two usernames to vote more than once in a poll"""" I have no idea what you are talking about. I have not used an usernames and I have never voted in any poll., (2) I can not be a vandal as I have not vandalised anything. I may have added content which you, or someone else, did not agree. This is not vandalism. The correct reponse is discussion and debate to achieve a conscensus, (3) Again I am not a sockpuppet or a puppetmaster. I have been fully open that I am the same per",False,02a584ef54480f19
"Raffaele's request for a lawyer while being interrogated on Nov. 5 was refused, as was his request that he be allowed to call his father. Page 138

Amanda was denied food, water, bathroom breaks and naps during the all night interrogation on Nov. 5-6.. Page 151

Wikid: Actually, now looking at Murder In Italy, I see that there is a ton of additional information about both Amanda and Raffaele's interrogations that could be included. So I will work on listing all that in more detail tomorrow.",False,02a59e27ab205fb4
"Yes, I like the suggestion also. It looks pretty good, and by leading into the next sentence about the bering strait crossing, it conforms to the rest of the article since later on we get more details on the prehistoric migrators. I'll just edit Yee's suggestion in.",False,02a8cf6b702bffca
"Seriously, Alex, your article is on the edge of being deleted. There is no one at the deletion discussion arguing for its being kept. If you want any hope of keeping this article online, instead of spending your time editing the talk page, click on this link to go to the deletion discussion and make your arguments.",False,02a98102fabcc119
. Fu ck ing trollreasons,True,02a98267cd4a2a73
"Some day, you and I are going to remember this and laugh!!! HA HA HA HA HA!!!! Never forget: I have incredible power. I am more powerful than you can possibly imagine.

Let me just close(?) this conversation by bidding you a fond farewell. ♥",False,02a9c23cbfcc6dbc
"You've probably noticed the table factions approach, if you could keep an eye out for more game-central information on in-game factions and then update the table, that would be great. I'm basing it off of a similar table in the A-class Age of Empires III, which shows the sort of information to go for without falling into the gameguide trap.",False,02a9d09e88d2eef4
"""

 SR/CL: 

U bud bin A-way. Like long time like time outa mind long.  Gooood shit but mo' latah an dat.  Soon az Ah gitz back heah sum a de brotherz 'n sistahs 
sez """"Hance dead or alive?  We're about to send a Zion Ranger to check on his condition.""""  Ah sez """"Whoa! Led me gib him a holler.""""  Dis me hollerin Bro. 
De Zion Rangerz be dem dat do most a' de walkin tru wallz.  Not all but most. De wall walkin dude ain gonna do R Bro no harm, he jes be checkin.  
EE-ben so a gentle remindah kum f",True,02aa3f827a4c7cd6
you did not call me neither? Maybe we missed the once in a lifetime chance to see us.  (Talk),False,02ab3c4cd194663c
"|, as you did  to the Henry David Thoreau page|}}. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",False,02abe7498d605d8d
"""rather crude ancestor of the vaccine. 

The source is a biography of Louis XVI """"Louis XVI le Roi Bienfaisant"""" (Jean de Viguerie, on the various, and often contradictory, influences of the french government prior to the revolution), where a section is devoted to the innoculation of the royal family, and makes note of how the intendant of Franche Comte had financed physicians to do it through his province, and how it was later used by Washington on his continental army.  

The truth
He actually",False,02acc9ca2c61c32a
"""

The objectionable textbook material

""""The ads refer to a controversy in Wheaton schools in the early 1990s surrounding a series of textbooks called """"Impressions,""""... They also contained some writings that some parents believed featured themes of the occult, witchcraft, violence and disrespect for parental authority.'

Here is a discussion of one of the offending pieces - a yarn called """"A Wart Snake in a Fig Tree"""" which is a kind of a pardody of 'The Twelve Days of Christmas' but with cre",False,02ad97594b7cdbfd
"""
 No, I didn't mean point me at a biographical article (though that would be good too).  I mean answer right here on the discussion page:  What town were you born in?  Which schools did you go to?  Also, regarding """"over the top"""", I disagree  I think the article could do with quite a bit more expansion, as could the articles of the other individuals you mentioned.  As for """"greatest living magicians"""", I have to admit I'd never heard those names.  How are you judging that, say, Max Maven is be",False,02ada3e5c607749a
"""
Okay, but only if they are truly not needed; same sort of criticism/praise, no quotes, etc. Thank you.  | talk """,False,02ae218e901a58f0
"""
Haha, you're fine. I mean, you're allowed to do it, but I'm just selfish, I guess. =) I really appreciate your kindness, though. And I really respect that you asked, because when other signatures that were borrowed, no one let me know or gave me any credit! So I feel badly that since you asked, you'd feel really badly about doing it now, haha. But I can help you figure out a nice one or pick out some fun colors. Have a great day, and happy Wikying! τ """,False,02ae2d290305ccad
"Leave me alone! 

I told you already to leave me alone.why can't you fuck off and do your own fucking thing. Or do you find that hounding me is amusing. Id u do then you are a mothafuckin asshole and I will ban you.",True,02afd99087d6cdc4
"""

 Bloc voting 

Countries with large populations of non-nationals may have their televote influenced considerably. This has been cited as the reason for apparent bloc voting in the Balkan countries of the former Yugoslavia.[91] 

This is full-blown crazy. What does """"non-nationals"""" mean? These countries have similar cultures and speak the same languages. The stars in Croatia are popular in Serbia and vice versa. People are nationals of their countries in the largest proportion in each of thos",False,02b0712441a1b86f
"""""""PETA is not a self-published source."""" Please explain how the PETA website is not """"self-published"""".  

""",False,02b0a716a458a796
"""

 Please do not vandalize pages, as you did with this edit to Morrissey. If you continue to do so, you will be blocked from editing.   Impala 2009 """,False,02b24efaabb16da1
""", 24 August 2007 (UTC)

There is no WP:RS to affirm the veracity of DI's doubtful claim either.  That is, you have no WP:RS either way.  Therefore it is not a verifiable fact that Picard (or any of the other 103 original signers) consented to or agreed with the DI's published interpretation or political position vis-a-vis PBS or any other subsequent political purpose regarding what should or shouldn't be taught in school.

All you have on verifiable record is that the 103 original signers calle",False,02b31a2e2fdb8d1f
"Email 

Thanks for your email about the message you received from Guyovski. I received a similar, though not openly threatening, email from Guyovski as well.",False,02b37d6238d8caef
It is a fabrication with intent to defame. That is not the point here. It belongs in the Dan Savage article.,False,02b3b6692bf044e3
"Perhaps overlooked in the discussion of Steve Moore’s credentials is another aspect of the Newsweek article. By saying that Knox’s supporters have hurt her by expressing their opinions, Nadeau has effectively stated that the decisions of the Italian court will be (or have been) influenced by anger and anti-American sentiment rather than the evidence alone. I don’t know if Nadeau’s experience in Italy qualifies her to make such an assessment, but taking her as a RS to make that statement would be",False,02b4de7c7238afec
"""

 Other attractions 

What is a """"water place"""" and """"animal place""""?   """,False,02b61bbf349bda52
"""
I fear Jossi may be correct. If Watts (who, btw, died in 1973) said this about Rawat, he probably meant it as praise; i.e. the emphasis would have been on """"sacred"""", judging from my knowledge of Watts' oeuvre. He was rather anti-intellectual himself. 466 """,False,02b68e21f9f96222
Ooooh. Well can you fix it? Because it looks a mess right now and I don't think it was certified in Switzerland yet. So New Zealand and Australia should just be there.,False,02b805281d26d5a4
Omg i love Dch!!! Who doesn't???!!! I love Pac Sun!!!,False,02b825c3f200ca73
I've removed it. It contributes NOTHING to the article.,False,02b8c8ba3b2a1b35
""" Hi, Writingrights, Welcome to Wikipedia!  
I hope you like this place — I sure do — and want to stay. Before getting too in-depth, you may want to read about the Five pillars of Wikipedia and simplified ruleset. If you need help on how to title new articles check out the naming conventions, and for help on formatting the pages visit the manual of style. If you need help look at Wikipedia:Help and the FAQ , plus if you can't find your answer there, check the Village Pump (for Wikipedia related ",False,02b8e9f1f138d728
"It is common knowledge that Karaims (but not Karaite Jews) boast descent from Khazars, but what they do not realize is that we believe the Он-окъ (On-oq) whence came (mixing with Carian mercenaries from Caphtor and Kolhkis) our Khazar ancestors were in fact the remnant of the lost Ten-Tribes of Israel who formed our priesthood. It is precisely for this reason that Karaite Jewish scholars like Jacob Ben Reuben of Byzanteum and Yefet ben Ali or Jeshua ben Judah call us bastards in their writings. ",False,02b90e56ec25a4c1
", 12 April 2006 (UTC)
Then rewrite and expand the article. I'd much rather have a full article, than a bad article with a full template. As for William's edits, I'm not going to vote on a content matter at this time. I have never looked at this article before you sent me the link, so I am not equipped to choose one version over another. My vote is purely on the layout/aesthetics of including the template. Maybe later when I've spent more time with an unfamiliar article, I can make a statement ab",False,02b91acc085c26f8
"""I was trying to inject some humour (as evidenced by my winky face) in this ridiculous, overblown, and unnecessarily dramatic situation. If you took the time to familiarize yourself with the situation, you would see that the person I insulted was attacking my cited and factual contributions by actively censoring them no explanation; which I retaliated with by insulting him. I thought that his conduct was insult-worthy at the time, as would any sane individual who was not familiar with Wikipedia'",False,02b94ce316048bc1
"this title should redirect to Altona, Hamburg. I w'd change it but at the moment there are too many links for me to bother.",False,02b9ef57925866c8
"Rex Mundi 

I've created a stub on Rex Mundi at Rex Mundi High School.  Only thing I know about it is that both my Aunt Donna and Bob Griese went there.  Please add anything you might know about it.

BTW, my dad was a Panther; I live in Princeton myself.",False,02baab63953460ab
"""
Another lead DYK, yee ha!  talk """,False,02bbc13086568032
"Arangkada Philippines PPP data study report
NEDA Infra Report
United Filipino Seafarers October 24, 2013
Manila Times November 19, 2009
Taipei Economic and Cultural Office in the Philippines (PPP in the Philippines News) October 20, 2013
[https://nippon.zaidan.info/seikabutsu/2003/00053/contents/0022.htm The Nippon Foundation Library (A study of the Philippine Railroad in Japanese funded by the institution) 
Taiwan Trade October 29, 2013

Clippings of economic news about the Philippine Economy i",False,02bbd2eb9194b82a
"Take care not to believe your own bullshit, see On Bullshit.  99.184.231.227",True,02bbfc50f48fb9bd
"""you are totally wrong the synonyms or terms of """"Kshatriya"""" and """"Andhra Kshatriya"""" was and is used for only """"Rajus"""" but not other castes of Andhra Pradesh acording to Anthropological Survey of India by Kumar Suresh Singh which can be seen above and also in his other books.Because """"Rajus"""" are kshatriyas and also called as """"Rachavaru"""" in telugu in Medeival Period.Thats why Krishna Rao used the word """"Rachavaru"""" and also he is not an ordinary man,B.V.Krishna Rao belongs to Andhra Histori",False,02bc49c0e300f8f7
"Perhaps you should better do self a better job! Pravda (Russian state) ist not Pravda.ru (privat)! That two different newspaper!
The Pravda homepage is http://www.gazeta-pravda.ru !!!90.186.44.161",False,02bc73f81346f703
"The German Habilitation is a Degree, defined by Law.",False,02bd7698c025ecf0
Desktop computer clipart - Yellow theme,False,02bf337cd9e7f8d1
"You are wrong about everything 

but for too stupid to notice. You are a lost cause. Your existence is a blemish.137.205.183.70",True,02c027c097aeda49
"Quality of wifi? 

I'm currently visiting france and have stayed in two apartments with v.5 boxes.  In both cases it seems the wifi router can only cope with one device at a time.  Any info available on issues with DHCP server? I don't see any mention of this problem on the french version of the page either, but since I see it on two different v.5 boxes I feel like it may be due to the hardware...  comments anyone? 88.176.26.42",False,02c07b15733c976e
"""
 The only person claiming edit warring is you.  I urge you again to moderate your tone and abide by civility.   Padding Romm's entry with insubstantial fluff like what his brother does for a living and lengthy descriptions of projects he """"helped with"""" has no place in an encyclopedia entry.   """,False,02c102fbc303e364
"CNN says mother died 

It's on their home page.",False,02c1bced2aed4bd7
"re: External links 

Hi Fut Perf. First of all thanks alot for your help with NisarKand. This website has some very informative articles that you won't find anywhere. That's why I post links to these articles. The website might have a few articles that seem hateful but most of the articles are just copied from other news sources. The website's intro might sound a little racist, but in since its just a collection of articles from various sources I really don't think it is hateful at all. As long ",False,02c39e79e34a89cd
"""

For the record, I will continue to do everything according to the rules. I have been patient with the above (above) user despite multiple personal attacks, and I am determined to stop any inaccurate or NPOV information from being added onto Wikipedia. It's unfortunate he has to get his buddies to back him up and not go through proper channels to what he thinks is """"harassment"""".   """,False,02c48a95198687e1
"I don't really know for sure. I've talked to  on Wikipedia's IRC. He says they violate WP:FUC, but I'm not sure how.",False,02c4c02b0976735c
"WikiDon, STOP stalking me!",True,02c5be40edbd40cc
", 27 January 2010 (UTC)

I have filed a complaint against Cshay for edit warring.
  22:18",False,02c644a650c7d8e5
"WOULDN'T BE THE FIRST TIME BITCH. FUCK YOU I'LL FIND OUT WHERE YOU LIVE, SODOMIZE YOUR WIFE AND THEN BURN YOUR HOUSE DOWN. FUCK YOU YOU FUCKING QUEER.",True,02c6e41e4b317ac3
"Tim Burton someday must be to explain who is the Jack Napier's partner, most fans of Batman and speculation are confident that this character is Joe Chill but so was to give allegiance to the comics. Other people says that the partner may be Bob the goon, but if you look good this character bears no resemblance to Bob the goon.",False,02c71381dbde0803
"""

Source of the term is obvious - sick brain. Word """"battle"""" before """"rifle"""" in some official sources mean """"used in battle"""". This word is used to separate battle rifle from sport or hunting rifle. In Russian state standard are definitions for terms """"battle small-arm"""",""""sport small-arm"""",""""training small-arm"""",""""hunting small-arm"""".
Most fun is that this bullshit article exists 5 years and have many cross links. Very very good indicator for knowledge level of the wikipedia editors. Viva wi",False,02c741d1412fec05
"Dunfermline article and new pictures for the Kirkcaldy collage 

hello again. i've been looking at the paragraph about the Kingsgate Shopping Centre on the economy section. both sources do not indicate that the shopping centre was built in the 1980s nor is there any reference to the centre car park having two levels. me and you know that the centre was built in the 1980s (specifically between 1983 and 1985), if you want make reference to it, use A Century of Dunfermline or Dunfermline: The Post-",False,02c9a463e913344f
"Zero Down, Zero Interest at the Oregon COTW 

Hello to all the WikiProject Oregon folks, time once again for yet another bone chilling edition of the Collaboration Of The Week. I thank yee who helped make improvements to Fort Stevens and Upper Klamath Lake. For this first week of December, we have by request Mike Bellotti and his archrival Mike Riley, both in honor of that great tradition we call the Civil War (AKA the battle for the platypus). As always, click here to opt out of these messages,",False,02cae61a775a5032
(Note by brab) I've uploaded it on ImageShack,False,02cb6499e237e649
"Where is the real vagina? 

The real photo of vagina is gone!

Would you mind if I make the new one?

The vagina picture is Indonesian's vagina. Do you love it?",True,02cbe8d8e800f936
"Note: 

I also have problems involving user: Veriditas. I'd suggest ignoring him, although he and user: Jewbacca have launched a campaign, re: arbitration, and the operant idea with such things is 'fighting like hell.' I find these people distracting and annoying. Sorry you had to deal with them.  04:28, 31 Dec 2004 (UTC)",False,02cddf405a42105b
So are you guys going to do anything about Bletch? Or are you going to sit around and hope that i revert him so you can block me as well?,False,02ce12234ab743c9
"Well, since most of my non-specialized literature is in British English i wouldn't be surprised,  if i'm using anglo-britton-specific-expletives.",False,02ce2a6f146183dc
"not true, this is practice in many places outside the province. regardless, language translation should be added. 218.186.8.234",False,02cecd77d673ab78
less likeable messages here. Mark I know you are here posting your remarks. Let's just hinder Stenun. That's it!,False,02cedd53c1c80cb8
"""

That did not help. I don’t have an inkling what you are attempting to communicate to me. This is how the word is pronounced: inǧilizíyya. Or you can use IPA. Your new system with letters like ɩȋɑë is illegible to me. I don’t know what you mean by """"first edition"""" or by """"ALFB"""". I don’t know what you mean by """"long í is out of the ending"""" or anything else that you said. Probably you can understand me much better than I you, so let us simply say that the word is inǧilizíyya.   """,False,02cfaae878c96202
